,,,,59022,,,,,,,,0,69,0,0,0,20,5534,0,5891
,,,,443,,,,,,,,0,69,0,0,0,2062,30857,0,5891
,,,,59022,,,,,,,,0,69,0,0,0,20,29865,0,5891
,,,,443,,,,,,,,0,69,0,0,0,2062,30674,0,5891
,,,,54107,,,,,,,,0,69,0,0,0,16384,44332,0,257
,,,,53829,,,,,,,,0,69,0,0,0,16382,42768,0,257
,,,,54107,,,,,,,,0,69,0,0,0,16384,32164,0,257
,,,,443,,,,,,,,0,69,0,0,0,514,48034,0,257
,,,,443,,,,,,,,0,69,0,0,0,516,16422,0,1
,,,,54040,,,,,,,,0,69,0,0,0,0,4654,0,1
,,,,59022,,,,,,,,0,69,0,0,0,20,18018,0,5891
,,,,443,,,,,,,,0,69,0,0,0,2061,30632,0,5891
,,,,59022,,,,,,,,0,69,0,0,0,20,3788,0,5891
,,,,443,,,,,,,,0,69,0,0,0,2063,44046,0,5891
,,,,59022,,,,,,,,0,69,0,0,0,20,50404,0,5891
,,,,443,,,,,,,,0,69,0,0,0,2063,43957,0,5891
,,,,59022,,,,,,,,0,69,0,0,0,20,34405,0,5891
,,,,443,,,,,,,,0,69,0,0,0,2063,43911,0,5891
,,,,59022,,,,,,,,0,69,2,0,0,20,10713,0,5891
,,,,59022,,,,,,,,0,69,0,0,0,20,26984,0,5891
,,,,59022,,,,,,,,0,69,0,0,0,20,2392,0,5891
,,,,443,,,,,,,,0,69,0,0,0,2067,43375,0,5891
,,,,443,,,,,,,,0,69,0,0,0,2066,43260,0,5891
,,,,59022,,,,,,,,0,69,0,0,0,20,39319,0,5891
,,,,59022,,,,,,,,0,69,0,0,0,20,23611,0,5891
,,,,443,,,,,,,,0,69,0,0,0,2066,43214,0,5891
,,,,28009,,,,,,,,0,96,55,0,0,15,0,0,58982
,,,,0,,,,,,,,0,107,55,0,0,38523,25800,0,5938
,,,,443,,,,,,,,0,69,0,0,0,2064,28255,0,5891
,,,,59022,,,,,,,,0,69,1,0,0,20,19227,0,5891
,,,,443,,,,,,,,0,69,0,0,0,513,60240,0,0
,,,,54505,,,,,,,,0,69,0,0,0,69,558,0,257
,,,,59022,,,,,,,,0,69,0,0,0,20,19683,0,5891
,,,,443,,,,,,,,0,69,0,0,0,2064,28211,0,5891
,,,,443,,,,,,,,0,69,0,0,0,513,60240,0,3
,,,,59022,,,,,,,,0,69,0,0,0,20,63701,0,5891
,,,,59022,,,,,,,,0,69,0,0,0,20,50936,0,5891
,,,,443,,,,,,,,0,69,0,0,0,2063,28061,0,5891
,,,,59022,,,,,,,,0,69,0,0,0,20,62740,0,5891
,,,,443,,,,,,,,0,69,0,0,0,2063,28012,0,5891
,,,,54505,,,,,,,,0,69,0,0,0,69,558,0,257
,,,,443,,,,,,,,0,69,0,0,0,512,11067,0,1
,,,,54454,,,,,,,,0,69,0,0,0,150,60024,0,257
,,,,59022,,,,,,,,0,69,0,0,0,20,13931,0,5891
,,,,59022,,,,,,,,0,69,0,0,0,20,48664,0,5891
,,,,443,,,,,,,,0,69,0,0,0,2063,27912,0,5891
,,,,443,,,,,,,,0,69,0,0,0,512,21624,0,3
,,,,59026,,,,,,,,0,69,0,0,0,251,10095,0,257
,,,,443,,,,,,,,0,69,0,0,0,514,51464,0,5891
,,,,443,,,,,,,,0,69,5,0,0,514,28435,0,63219
,,,,443,,,,,,,,0,69,5,0,0,514,42370,0,65308
,,,,443,,,,,,,,0,69,5,0,0,514,9248,0,40954
,,,,443,,,,,,,,0,69,5,0,0,514,19585,0,56411
,,,,443,,,,,,,,0,69,5,0,0,514,30805,0,26914
,,,,443,,,,,,,,0,69,5,0,0,514,30474,0,31541
,,,,443,,,,,,,,0,69,5,0,0,514,58475,0,2062
,,,,443,,,,,,,,0,69,0,0,0,514,9025,0,5891
,,,,443,,,,,,,,0,69,5,0,0,514,31637,0,31919
,,,,443,,,,,,,,0,69,5,0,0,514,59381,0,63330
,,,,443,,,,,,,,0,69,5,0,0,514,36749,0,5891
,,,,443,,,,,,,,0,69,5,0,0,514,56114,0,777
,,,,53829,,,,,,,,0,69,0,0,0,16380,7916,0,38790
,,,,53829,,,,,,,,0,69,0,0,0,16384,54051,0,5891
,,,,443,,,,,,,,0,69,4,0,0,514,26938,0,38790
,,,,53829,,,,,,,,0,69,0,0,0,16384,1123,0,5891
,,,,53829,,,,,,,,0,69,0,0,0,16384,3823,0,5891
,,,,53829,,,,,,,,0,69,0,0,0,16384,5173,0,5891
,,,,53829,,,,,,,,0,69,0,0,0,16384,2473,0,5891
,,,,443,,,,,,,,0,69,0,0,0,513,60239,0,3
,,,,443,,,,,,,,0,69,0,0,0,513,7873,0,3
,,,,53829,,,,,,,,0,69,0,0,0,16384,63958,0,5891
,,,,53829,,,,,,,,0,69,0,0,0,16384,65308,0,5891
,,,,53829,,,,,,,,0,69,0,0,0,16384,59908,0,3
,,,,443,,,,,,,,0,69,0,0,0,513,60240,0,3
,,,,53829,,,,,,,,0,69,0,0,0,16384,58558,0,3
,,,,54505,,,,,,,,0,69,0,0,0,69,558,0,257
,,,,54505,,,,,,,,0,69,0,0,0,69,36537,0,5891
,,,,53829,,,,,,,,0,69,0,0,0,16380,57541,0,3
,,,,53829,,,,,,,,0,69,0,0,0,16380,22784,0,5891
,,,,53829,,,,,,,,0,69,0,0,0,16384,62608,0,5891
,,,,53829,,,,,,,,0,69,0,0,0,16384,61258,0,5891
,,,,443,,,,,,,,0,69,0,0,0,0,60724,0,5891
,,,,54505,,,,,,,,0,69,0,0,0,69,60658,0,5891
,,,,443,,,,,,,,0,69,0,0,0,513,33409,0,5891
,,,,53829,,,,,,,,0,69,0,0,0,16380,57407,0,5891
,,,,59022,,,,,,,,0,69,5,0,0,20,852,0,5891
,,,,59022,,,,,,,,0,69,0,0,0,20,11173,0,155
,,,,59022,,,,,,,,0,69,5,0,0,20,64452,0,5891
,,,,443,,,,,,,,0,69,0,0,0,2067,25158,0,5891
,,,,59022,,,,,,,,0,69,3,0,0,20,45708,0,5891
,,,,443,,,,,,,,0,69,0,0,0,2066,25109,0,19915
,,,,443,,,,,,,,0,69,0,0,0,2062,23955,0,5891
,,,,59022,,,,,,,,0,69,0,0,0,20,29249,0,5891
,,,,59022,,,,,,,,0,69,0,0,0,20,19746,0,19915
,,,,443,,,,,,,,0,69,0,0,0,513,24728,0,5891
,,,,443,,,,,,,,0,69,5,0,0,513,14720,0,25066
,,,,443,,,,,,,,0,69,5,0,0,513,4845,0,5891
,,,,443,,,,,,,,0,69,5,0,0,513,2271,0,27969
,,,,443,,,,,,,,0,69,5,0,0,513,9920,0,52658
,,,,443,,,,,,,,0,69,5,0,0,513,29799,0,23445
,,,,53829,,,,,,,,0,69,0,0,0,16384,55940,0,46720
,,,,443,,,,,,,,0,69,5,0,0,513,7514,0,12442
,,,,53829,,,,,,,,0,69,0,0,0,16384,48208,0,46720
,,,,53829,,,,,,,,0,69,0,0,0,16384,53240,0,46720
,,,,443,,,,,,,,0,69,3,0,0,513,28455,0,46720
,,,,53829,,,,,,,,0,69,0,0,0,16384,50540,0,46720
,,,,53829,,,,,,,,0,69,0,0,0,16384,52318,0,5891
,,,,443,,,,,,,,0,69,0,0,0,513,64044,0,5891
,,,,53829,,,,,,,,0,69,0,0,0,16384,27564,0,5891
,,,,443,,,,,,,,0,69,0,0,0,512,63946,0,5891
,,,,443,,,,,,,,0,69,0,0,0,512,44557,0,5891
,,,,58999,,,,,,,,0,69,0,0,0,2051,54143,0,5891
,,,,443,,,,,,,,0,69,0,0,0,512,33985,0,5891
,,,,59022,,,,,,,,0,69,0,0,0,20,48590,0,5891
,,,,443,,,,,,,,0,69,5,0,0,512,50541,0,5891
,,,,443,,,,,,,,0,69,5,0,0,512,27910,0,55879
,,,,443,,,,,,,,0,69,0,0,0,512,36265,0,5891
,,,,443,,,,,,,,0,69,5,0,0,512,16656,0,15478
,,,,443,,,,,,,,0,69,5,0,0,512,24232,0,56660
,,,,443,,,,,,,,0,69,5,0,0,512,65224,0,13595
,,,,443,,,,,,,,0,69,5,0,0,512,15235,0,7751
,,,,443,,,,,,,,0,69,0,0,0,2062,23915,0,5891
,,,,443,,,,,,,,0,69,0,0,0,2066,23683,0,5891
,,,,443,,,,,,,,0,69,5,0,0,512,6723,0,48929
,,,,443,,,,,,,,0,69,0,0,0,512,27887,0,20267
,,,,59022,,,,,,,,0,69,0,0,0,20,39156,0,5891
,,,,443,,,,,,,,0,69,5,0,0,512,60521,0,51883
,,,,443,,,,,,,,0,69,5,0,0,512,58014,0,47077
,,,,443,,,,,,,,0,69,0,0,0,2067,23789,0,5891
,,,,443,,,,,,,,0,69,5,0,0,512,35338,0,38198
,,,,53829,,,,,,,,0,69,0,0,0,16384,43910,0,5891
,,,,53829,,,,,,,,0,69,0,0,0,16384,45260,0,5891
,,,,59022,,,,,,,,0,69,0,0,0,20,6465,0,5891
,,,,53829,,,,,,,,0,69,0,0,0,16384,35810,0,5891
,,,,53829,,,,,,,,0,69,0,0,0,16384,38510,0,5891
,,,,53829,,,,,,,,0,69,0,0,0,16384,41210,0,5891
,,,,53829,,,,,,,,0,69,0,0,0,16384,34352,0,5891
,,,,53829,,,,,,,,0,69,0,0,0,16384,11233,0,5891
,,,,443,,,,,,,,0,69,0,0,0,512,50125,0,5891
,,,,443,,,,,,,,0,69,0,0,0,2066,23513,0,5891
,,,,59022,,,,,,,,0,69,0,0,0,20,19038,0,5891
,,,,59022,,,,,,,,0,69,0,0,0,20,59376,0,5891
,,,,443,,,,,,,,0,69,0,0,0,2065,23471,0,5891
,,,,59022,,,,,,,,0,69,0,0,0,20,51695,0,5891
,,,,443,,,,,,,,0,69,0,0,0,2065,23403,0,5891
,,,,59022,,,,,,,,0,69,0,0,0,20,44798,0,5891
,,,,443,,,,,,,,0,69,0,0,0,2065,23306,0,5891
,,,,54328,,,,,,,,0,69,0,0,0,81,17714,0,5891
,,,,443,,,,,,,,0,69,0,0,0,515,29536,0,5891
,,,,443,,,,,,,,0,69,0,0,0,515,57594,0,5891
,,,,443,,,,,,,,0,69,0,0,0,515,29479,0,5891
,,,,54328,,,,,,,,0,69,0,0,0,81,29969,0,5891
,,,,443,,,,,,,,0,69,0,0,0,515,29478,0,5891
,,,,54328,,,,,,,,0,69,0,0,0,81,23631,0,5891
,,,,54328,,,,,,,,0,69,0,0,0,0,29276,0,5891
,,,,54328,,,,,,,,0,69,0,0,0,0,29276,0,5891
,,,,54328,,,,,,,,0,69,0,0,0,0,29275,0,5891
,,,,443,,,,,,,,0,69,5,0,0,512,36752,0,12661
,,,,443,,,,,,,,0,69,0,0,0,512,42259,0,5891
,,,,443,,,,,,,,0,69,5,0,0,512,24719,0,61471
,,,,443,,,,,,,,0,69,5,0,0,512,57300,0,55065
,,,,443,,,,,,,,0,69,5,0,0,512,15496,0,5891
,,,,443,,,,,,,,0,69,5,0,0,512,20933,0,18938
,,,,443,,,,,,,,0,69,5,0,0,512,65502,0,49947
,,,,443,,,,,,,,0,69,5,0,0,512,51420,0,23483
,,,,443,,,,,,,,0,69,5,0,0,512,23747,0,24194
,,,,443,,,,,,,,0,69,2,0,0,512,13948,0,65259
,,,,53829,,,,,,,,0,69,0,0,0,16384,30089,0,65259
,,,,53829,,,,,,,,0,69,0,0,0,16384,32789,0,65259
,,,,53829,,,,,,,,0,69,0,0,0,16384,27389,0,65259
,,,,53829,,,,,,,,0,69,0,0,0,16384,24689,0,65259
,,,,53829,,,,,,,,0,69,0,0,0,16384,13080,0,5891
,,,,443,,,,,,,,0,69,0,0,0,512,60842,0,5891
,,,,59022,,,,,,,,0,69,0,0,0,20,45393,0,5891
,,,,443,,,,,,,,0,69,0,0,0,2064,23229,0,5891
,,,,53829,,,,,,,,0,69,0,0,0,16384,22794,0,65259
,,,,53829,,,,,,,,0,69,0,0,0,16384,22665,0,5891
,,,,59022,,,,,,,,0,69,0,0,0,20,44991,0,5891
,,,,443,,,,,,,,0,69,0,0,0,2064,23146,0,5891
,,,,59022,,,,,,,,0,69,2,0,0,20,23250,0,5891
,,,,443,,,,,,,,0,69,0,0,0,2062,22673,0,5891
,,,,59022,,,,,,,,0,69,1,0,0,20,11086,0,5891
,,,,59022,,,,,,,,0,69,0,0,0,20,12967,0,5891
,,,,443,,,,,,,,0,69,0,0,0,2067,22390,0,5891
,,,,59022,,,,,,,,0,69,0,0,0,20,17131,0,5891
,,,,443,,,,,,,,0,69,0,0,0,2066,22341,0,5891
,,,,443,,,,,,,,0,69,5,0,0,512,55255,0,41330
,,,,443,,,,,,,,0,69,5,0,0,512,38357,0,3712
,,,,443,,,,,,,,0,69,5,0,0,512,34388,0,45637
,,,,443,,,,,,,,0,69,5,0,0,512,60262,0,62279
,,,,443,,,,,,,,0,69,5,0,0,512,13575,0,61484
,,,,443,,,,,,,,0,69,5,0,0,512,2258,0,13824
,,,,443,,,,,,,,0,69,5,0,0,512,26119,0,61605
